FlightDate,DayOfWeek,Reporting_Airline,Flight_Number_Reporting_Airline,Dest,DestCityName,CRSDepTime,DepDelay,CRSArrTime,ArrDelay,Cancelled,CancellationCode,Diverted,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2026-05-20,3,AA,1818,PHX,"Phoenix, AZ",1425,18.00,1503,9.00,0.00,,0.00,124.00,872.00,,,,,
2026-05-01,5,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,47.00,1510,71.00,0.00,,0.00,39.00,190.00,0.00,0.00,24.00,0.00,47.00
2026-05-02,6,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,24.00,1510,8.00,0.00,,0.00,38.00,190.00,,,,,
2026-05-03,7,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,8.00,1510,,1.00,A,0.00,,190.00,,,,,
2026-05-04,1,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,-8.00,1510,-13.00,0.00,,0.00,43.00,190.00,,,,,
2026-05-05,2,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,47.00,1510,44.00,0.00,,0.00,42.00,190.00,7.00,0.00,0.00,0.00,37.00
2026-05-06,3,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,0.00,1510,-12.00,0.00,,0.00,18.00,190.00,,,,,
2026-05-07,4,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,20.00,1510,13.00,0.00,,0.00,35.00,190.00,,,,,
2026-05-08,5,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,2.00,1510,18.00,0.00,,0.00,60.00,190.00,2.00,0.00,16.00,0.00,0.00
2026-05-09,6,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,33.00,1510,18.00,0.00,,0.00,39.00,190.00,0.00,0.00,0.00,0.00,18.00
2026-05-10,7,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,,1510,,1.00,B,0.00,,190.00,,,,,
2026-05-11,1,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,1.00,1510,-13.00,0.00,,0.00,38.00,190.00,,,,,
2026-05-12,2,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,-6.00,1510,-10.00,0.00,,0.00,42.00,190.00,,,,,
2026-05-13,3,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,-7.00,1510,-13.00,0.00,,0.00,45.00,190.00,,,,,
2026-05-14,4,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,1.00,1510,3.00,0.00,,0.00,45.00,190.00,,,,,
2026-05-15,5,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,1.00,1510,-11.00,0.00,,0.00,43.00,190.00,,,,,
2026-05-16,6,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,-9.00,1510,-23.00,0.00,,0.00,42.00,190.00,,,,,
2026-05-17,7,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,18.00,1510,15.00,0.00,,0.00,41.00,190.00,0.00,0.00,0.00,0.00,15.00
2026-05-18,1,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,18.00,1510,11.00,0.00,,0.00,44.00,190.00,,,,,
2026-05-19,2,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,,1510,,1.00,B,0.00,,190.00,,,,,
2026-05-20,3,AA,1819,DFW,"Dallas/Fort Worth, TX",1355,51.00,1510,41.00,0.00,,0.00,37.00,190.00,5.00,0.00,0.00,0.00,36.00
2026-05-01,5,AA,1820,PHL,"Philadelphia, PA",1414,47.00,1849,9.00,0.00,,0.00,157.00,1431.00,,,,,
2026-05-02,6,AA,1820,PHL,"Philadelphia, PA",1414,6.00,1849,-14.00,0.00,,0.00,171.00,1431.00,,,,,
2026-05-03,7,AA,1820,PHL,"Philadelphia, PA",1353,-4.00,1828,-22.00,0.00,,0.00,180.00,1431.00,,,,,
2026-05-04,1,AA,1820,PHL,"Philadelphia, PA",1414,-2.00,1849,-10.00,0.00,,0.00,183.00,1431.00,,,,,
2026-05-05,2,AA,1820,PHL,"Philadelphia, PA",1414,-7.00,1849,8.00,0.00,,0.00,202.00,1431.00,,,,,
2026-05-06,3,AA,1820,PHL,"Philadelphia, PA",1414,39.00,1849,33.00,0.00,,0.00,174.00,1431.00,8.00,0.00,0.00,0.00,25.00
2026-05-07,4,AA,1820,PHL,"Philadelphia, PA",1414,55.00,1849,26.00,0.00,,0.00,160.00,1431.00,1.00,0.00,0.00,0.00,25.00
2026-05-08,5,AA,1820,PHL,"Philadelphia, PA",1414,11.00,1849,-13.00,0.00,,0.00,165.00,1431.00,,,,,
2026-05-09,6,AA,1820,PHL,"Philadelphia, PA",1414,4.00,1849,-20.00,0.00,,0.00,168.00,1431.00,,,,,
2026-05-10,7,AA,1820,PHL,"Philadelphia, PA",1414,1184.00,1849,1160.00,0.00,,0.00,170.00,1431.00,0.00,741.00,0.00,0.00,419.00
2026-05-11,1,AA,1820,PHL,"Philadelphia, PA",1414,7.00,1849,-7.00,0.00,,0.00,180.00,1431.00,,,,,
2026-05-12,2,AA,1820,PHL,"Philadelphia, PA",1414,-5.00,1849,-14.00,0.00,,0.00,190.00,1431.00,,,,,
2026-05-13,3,AA,1820,PHL,"Philadelphia, PA",1414,-6.00,1849,-14.00,0.00,,0.00,188.00,1431.00,,,,,
2026-05-14,4,AA,1820,PHL,"Philadelphia, PA",1414,40.00,1849,33.00,0.00,,0.00,185.00,1431.00,33.00,0.00,0.00,0.00,0.00
2026-05-15,5,AA,1820,PHL,"Philadelphia, PA",1414,16.00,1849,-4.00,0.00,,0.00,182.00,1431.00,,,,,
2026-05-16,6,AA,1820,PHL,"Philadelphia, PA",1414,110.00,1849,91.00,0.00,,0.00,179.00,1431.00,8.00,0.00,0.00,0.00,83.00
2026-05-17,7,AA,1820,PHL,"Philadelphia, PA",1414,26.00,1849,13.00,0.00,,0.00,180.00,1431.00,,,,,
2026-05-18,1,AA,1820,PHL,"Philadelphia, PA",1414,-7.00,1849,-14.00,0.00,,0.00,188.00,1431.00,,,,,
2026-05-19,2,AA,1820,PHL,"Philadelphia, PA",1414,-9.00,1849,-1.00,0.00,,0.00,190.00,1431.00,,,,,
2026-05-20,3,AA,1820,PHL,"Philadelphia, PA",1414,-5.00,1849,,0.00,,1.00,,1431.00,,,,,
2026-05-01,5,AA,1823,MIA,"Miami, FL",1050,53.00,1438,99.00,0.00,,0.00,186.00,1103.00,0.00,0.00,95.00,0.00,4.00
2026-05-02,6,AA,1823,MIA,"Miami, FL",1050,-5.00,1438,-7.00,0.00,,0.00,140.00,1103.00,,,,,
2026-05-03,7,AA,1823,MIA,"Miami, FL",1050,47.00,1438,26.00,0.00,,0.00,127.00,1103.00,1.00,0.00,0.00,0.00,25.00
2026-05-04,1,AA,1823,MIA,"Miami, FL",1050,-11.00,1438,-42.00,0.00,,0.00,119.00,1103.00,,,,,
2026-05-05,2,AA,1823,MIA,"Miami, FL",1050,-8.00,1438,-33.00,0.00,,0.00,124.00,1103.00,,,,,
2026-05-06,3,AA,1823,MIA,"Miami, FL",1050,-8.00,1438,-25.00,0.00,,0.00,126.00,1103.00,,,,,
2026-05-07,4,AA,1823,MIA,"Miami, FL",1050,-7.00,1438,-29.00,0.00,,0.00,126.00,1103.00,,,,,
2026-05-08,5,AA,1823,MIA,"Miami, FL",1050,-2.00,1438,-25.00,0.00,,0.00,125.00,1103.00,,,,,
2026-05-09,6,AA,1823,MIA,"Miami, FL",1050,-7.00,1438,-30.00,0.00,,0.00,127.00,1103.00,,,,,
2026-05-10,7,AA,1823,MIA,"Miami, FL",1050,-3.00,1438,-19.00,0.00,,0.00,128.00,1103.00,,,,,
2026-05-11,1,AA,1823,MIA,"Miami, FL",1050,-4.00,1438,-6.00,0.00,,0.00,140.00,1103.00,,,,,
2026-05-12,2,AA,1823,MIA,"Miami, FL",1050,-2.00,1438,-18.00,0.00,,0.00,123.00,1103.00,,,,,
2026-05-13,3,AA,1823,MIA,"Miami, FL",1050,-10.00,1438,-26.00,0.00,,0.00,134.00,1103.00,,,,,
2026-05-14,4,AA,1823,MIA,"Miami, FL",1050,-8.00,1438,-26.00,0.00,,0.00,133.00,1103.00,,,,,
2026-05-15,5,AA,1823,MIA,"Miami, FL",1050,-3.00,1438,-11.00,0.00,,0.00,122.00,1103.00,,,,,
2026-05-16,6,AA,1823,MIA,"Miami, FL",1050,-5.00,1438,-35.00,0.00,,0.00,121.00,1103.00,,,,,
2026-05-17,7,AA,1823,MIA,"Miami, FL",1050,-4.00,1438,-15.00,0.00,,0.00,127.00,1103.00,,,,,
2026-05-18,1,AA,1823,MIA,"Miami, FL",1050,-6.00,1438,-18.00,0.00,,0.00,131.00,1103.00,,,,,
2026-05-19,2,AA,1823,MIA,"Miami, FL",1050,-10.00,1438,1.00,0.00,,0.00,159.00,1103.00,,,,,
2026-05-20,3,AA,1823,MIA,"Miami, FL",1050,-4.00,1438,2.00,0.00,,0.00,148.00,1103.00,,,,,
2026-05-01,5,AA,1829,PHL,"Philadelphia, PA",1210,55.00,1644,30.00,0.00,,0.00,156.00,1431.00,0.00,17.00,0.00,0.00,13.00
2026-05-03,7,AA,1829,PHL,"Philadelphia, PA",1210,-7.00,1644,-14.00,0.00,,0.00,184.00,1431.00,,,,,
2026-05-04,1,AA,1829,PHL,"Philadelphia, PA",1210,,1644,,1.00,A,0.00,,1431.00,,,,,
2026-05-07,4,AA,1829,PHL,"Philadelphia, PA",1210,45.00,1644,28.00,0.00,,0.00,163.00,1431.00,0.00,0.00,0.00,0.00,28.00
2026-05-08,5,AA,1829,PHL,"Philadelphia, PA",1210,14.00,1644,-9.00,0.00,,0.00,164.00,1431.00,,,,,
2026-05-10,7,AA,1829,PHL,"Philadelphia, PA",1210,7.00,1644,8.00,0.00,,0.00,189.00,1431.00,,,,,
2026-05-11,1,AA,1829,PHL,"Philadelphia, PA",1210,34.00,1644,-1.00,0.00,,0.00,163.00,1431.00,,,,,
2026-05-14,4,AA,1829,PHL,"Philadelphia, PA",1210,-2.00,1644,5.00,0.00,,0.00,197.00,1431.00,,,,,
2026-05-15,5,AA,1829,PHL,"Philadelphia, PA",1210,0.00,1644,3.00,0.00,,0.00,201.00,1431.00,,,,,
2026-05-17,7,AA,1829,PHL,"Philadelphia, PA",1210,5.00,1644,,0.00,,1.00,,1431.00,,,,,
2026-05-18,1,AA,1829,PHL,"Philadelphia, PA",1210,-6.00,1644,-8.00,0.00,,0.00,195.00,1431.00,,,,,
2026-05-01,5,AA,1831,CLT,"Charlotte, NC",1750,59.00,2145,28.00,0.00,,0.00,122.00,1032.00,28.00,0.00,0.00,0.00,0.00
2026-05-03,7,AA,1831,CLT,"Charlotte, NC",1750,10.00,2145,10.00,0.00,,0.00,135.00,1032.00,,,,,
2026-05-04,1,AA,1831,CLT,"Charlotte, NC",1750,23.00,2145,6.00,0.00,,0.00,131.00,1032.00,,,,,
2026-05-06,3,AA,1831,CLT,"Charlotte, NC",1750,-13.00,2145,-21.00,0.00,,0.00,118.00,1032.00,,,,,
2026-05-07,4,AA,1831,CLT,"Charlotte, NC",1750,30.00,2145,14.00,0.00,,0.00,119.00,1032.00,,,,,
2026-05-08,5,AA,1831,CLT,"Charlotte, NC",1750,111.00,2145,83.00,0.00,,0.00,112.00,1032.00,0.00,0.00,0.00,0.00,83.00
2026-05-10,7,AA,1831,CLT,"Charlotte, NC",1750,37.00,2145,21.00,0.00,,0.00,119.00,1032.00,21.00,0.00,0.00,0.00,0.00
2026-05-11,1,AA,1831,CLT,"Charlotte, NC",1750,54.00,2145,27.00,0.00,,0.00,119.00,1032.00,1.00,0.00,0.00,0.00,26.00
2026-05-13,3,AA,1831,CLT,"Charlotte, NC",1750,-6.00,2145,-28.00,0.00,,0.00,133.00,1032.00,,,,,
2026-05-14,4,AA,1831,CLT,"Charlotte, NC",1750,-5.00,2145,-21.00,0.00,,0.00,129.00,1032.00,,,,,
2026-05-15,5,AA,1831,CLT,"Charlotte, NC",1750,2.00,2145,4.00,0.00,,0.00,132.00,1032.00,,,,,
2026-05-17,7,AA,1831,CLT,"Charlotte, NC",1750,-10.00,2145,-25.00,0.00,,0.00,130.00,1032.00,,,,,
2026-05-18,1,AA,1831,CLT,"Charlotte, NC",1750,-9.00,2145,-17.00,0.00,,0.00,136.00,1032.00,,,,,
2026-05-20,3,AA,1831,CLT,"Charlotte, NC",1750,2.00,2145,-10.00,0.00,,0.00,141.00,1032.00,,,,,
2026-05-01,5,AA,1833,ORD,"Chicago, IL",1839,51.00,2133,25.00,0.00,,0.00,121.00,977.00,0.00,0.00,0.00,0.00,25.00
2026-05-02,6,AA,1833,ORD,"Chicago, IL",1839,40.00,2133,34.00,0.00,,0.00,136.00,977.00,0.00,0.00,0.00,0.00,34.00
2026-05-03,7,AA,1833,ORD,"Chicago, IL",1839,4.00,2133,60.00,0.00,,0.00,135.00,977.00,4.00,0.00,56.00,0.00,0.00
2026-05-04,1,AA,1833,ORD,"Chicago, IL",1839,3.00,2133,114.00,0.00,,0.00,165.00,977.00,0.00,0.00,111.00,0.00,3.00
2026-05-05,2,AA,1833,ORD,"Chicago, IL",1839,-12.00,2133,-8.00,0.00,,0.00,123.00,977.00,,,,,
2026-05-06,3,AA,1833,ORD,"Chicago, IL",1839,-1.00,2133,-30.00,0.00,,0.00,114.00,977.00,,,,,
2026-05-12,2,AA,1833,ORD,"Chicago, IL",1839,-15.00,2133,8.00,0.00,,0.00,137.00,977.00,,,,,
2026-05-19,2,AA,1833,ORD,"Chicago, IL",1839,56.00,2133,85.00,0.00,,0.00,157.00,977.00,0.00,0.00,29.00,0.00,56.00
2026-05-01,5,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,57.00,2004,36.00,0.00,,0.00,34.00,190.00,0.00,0.00,0.00,0.00,36.00
2026-05-02,6,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,-14.00,2004,-15.00,0.00,,0.00,39.00,190.00,,,,,
2026-05-03,7,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,-9.00,2004,-18.00,0.00,,0.00,44.00,190.00,,,,,
2026-05-04,1,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,-4.00,2004,-19.00,0.00,,0.00,43.00,190.00,,,,,
2026-05-05,2,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,-6.00,2004,-26.00,0.00,,0.00,37.00,190.00,,,,,
2026-05-06,3,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,8.00,2004,-6.00,0.00,,0.00,38.00,190.00,,,,,
2026-05-07,4,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,14.00,2004,16.00,0.00,,0.00,41.00,190.00,0.00,0.00,2.00,0.00,14.00
2026-05-08,5,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,-9.00,2004,-6.00,0.00,,0.00,46.00,190.00,,,,,
2026-05-09,6,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,-10.00,2004,-10.00,0.00,,0.00,49.00,190.00,,,,,
2026-05-10,7,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,268.00,2004,296.00,0.00,,0.00,63.00,190.00,0.00,0.00,246.00,0.00,50.00
2026-05-11,1,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,-6.00,2004,-24.00,0.00,,0.00,37.00,190.00,,,,,
2026-05-12,2,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,-11.00,2004,8.00,0.00,,0.00,43.00,190.00,,,,,
2026-05-13,3,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,6.00,2004,-5.00,0.00,,0.00,42.00,190.00,,,,,
2026-05-14,4,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,-8.00,2004,-1.00,0.00,,0.00,45.00,190.00,,,,,
2026-05-15,5,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,-10.00,2004,6.00,0.00,,0.00,48.00,190.00,,,,,
2026-05-16,6,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,-9.00,2004,-16.00,0.00,,0.00,45.00,190.00,,,,,
2026-05-17,7,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,-2.00,2004,0.00,0.00,,0.00,46.00,190.00,,,,,
2026-05-18,1,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,163.00,2004,137.00,0.00,,0.00,37.00,190.00,0.00,0.00,0.00,0.00,137.00
2026-05-19,2,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,,2004,,1.00,B,0.00,,190.00,,,,,
2026-05-20,3,AA,1834,DFW,"Dallas/Fort Worth, TX",1845,2.00,2004,-13.00,0.00,,0.00,38.00,190.00,,,,,
2026-05-21,4,AA,1886,CLT,"Charlotte, NC",0818,219.00,1206,207.00,0.00,,0.00,132.00,1032.00,207.00,0.00,0.00,0.00,0.00
2026-05-22,5,AA,1886,CLT,"Charlotte, NC",0818,52.00,1206,47.00,0.00,,0.00,132.00,1032.00,47.00,0.00,0.00,0.00,0.00
2026-05-23,6,AA,1886,CLT,"Charlotte, NC",0818,-6.00,1206,7.00,0.00,,0.00,152.00,1032.00,,,,,
2026-05-24,7,AA,1886,CLT,"Charlotte, NC",0818,-9.00,1206,-22.00,0.00,,0.00,130.00,1032.00,,,,,
2026-05-25,1,AA,1886,CLT,"Charlotte, NC",0818,4.00,1206,-3.00,0.00,,0.00,132.00,1032.00,,,,,
2026-05-26,2,AA,1886,CLT,"Charlotte, NC",0818,-8.00,1206,-20.00,0.00,,0.00,131.00,1032.00,,,,,
2026-05-27,3,AA,1886,CLT,"Charlotte, NC",0818,-10.00,1206,-17.00,0.00,,0.00,139.00,1032.00,,,,,
2026-05-28,4,AA,1886,CLT,"Charlotte, NC",0818,-7.00,1206,-20.00,0.00,,0.00,127.00,1032.00,,,,,
2026-05-29,5,AA,1886,CLT,"Charlotte, NC",0818,-1.00,1206,-16.00,0.00,,0.00,129.00,1032.00,,,,,
2026-05-30,6,AA,1886,CLT,"Charlotte, NC",0818,2.00,1206,10.00,0.00,,0.00,125.00,1032.00,,,,,
2026-05-31,7,AA,1886,CLT,"Charlotte, NC",0818,-4.00,1206,-14.00,0.00,,0.00,127.00,1032.00,,,,,
2026-05-01,5,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,5.00,0615,15.00,0.00,,0.00,37.00,190.00,5.00,0.00,10.00,0.00,0.00
2026-05-02,6,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-11.00,0615,-32.00,0.00,,0.00,36.00,190.00,,,,,
2026-05-03,7,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-5.00,0615,-22.00,0.00,,0.00,39.00,190.00,,,,,
2026-05-04,1,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-5.00,0615,-21.00,0.00,,0.00,40.00,190.00,,,,,
2026-05-05,2,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-4.00,0615,-13.00,0.00,,0.00,42.00,190.00,,,,,
2026-05-06,3,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-8.00,0609,-23.00,0.00,,0.00,35.00,190.00,,,,,
2026-05-07,4,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-8.00,0615,-25.00,0.00,,0.00,36.00,190.00,,,,,
2026-05-08,5,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-3.00,0615,7.00,0.00,,0.00,52.00,190.00,,,,,
2026-05-09,6,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-13.00,0615,-17.00,0.00,,0.00,38.00,190.00,,,,,
2026-05-10,7,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,2.00,0615,7.00,0.00,,0.00,50.00,190.00,,,,,
2026-05-11,1,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,,0615,,1.00,B,0.00,,190.00,,,,,
2026-05-12,2,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-5.00,0615,-20.00,0.00,,0.00,39.00,190.00,,,,,
2026-05-13,3,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-6.00,0609,-19.00,0.00,,0.00,39.00,190.00,,,,,
2026-05-14,4,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-8.00,0615,-21.00,0.00,,0.00,39.00,190.00,,,,,
2026-05-15,5,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-1.00,0615,-14.00,0.00,,0.00,42.00,190.00,,,,,
2026-05-16,6,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-6.00,0615,-24.00,0.00,,0.00,40.00,190.00,,,,,
2026-05-17,7,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,0.00,0615,-8.00,0.00,,0.00,44.00,190.00,,,,,
2026-05-18,1,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-4.00,0615,-17.00,0.00,,0.00,39.00,190.00,,,,,
2026-05-19,2,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-10.00,0615,-16.00,0.00,,0.00,41.00,190.00,,,,,
2026-05-20,3,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,,0609,,1.00,B,0.00,,190.00,,,,,
2026-05-21,4,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-9.00,0605,-5.00,0.00,,0.00,41.00,190.00,,,,,
2026-05-22,5,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-2.00,0607,-2.00,0.00,,0.00,44.00,190.00,,,,,
2026-05-23,6,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-6.00,0607,-5.00,0.00,,0.00,39.00,190.00,,,,,
2026-05-24,7,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-5.00,0607,-16.00,0.00,,0.00,35.00,190.00,,,,,
2026-05-25,1,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-7.00,0607,-11.00,0.00,,0.00,37.00,190.00,,,,,
2026-05-26,2,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-5.00,0607,-6.00,0.00,,0.00,41.00,190.00,,,,,
2026-05-27,3,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-6.00,0607,-8.00,0.00,,0.00,40.00,190.00,,,,,
2026-05-28,4,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-8.00,0607,-19.00,0.00,,0.00,36.00,190.00,,,,,
2026-05-29,5,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-7.00,0607,-11.00,0.00,,0.00,40.00,190.00,,,,,
2026-05-30,6,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,-7.00,0607,-13.00,0.00,,0.00,41.00,190.00,,,,,
2026-05-31,7,AA,2563,DFW,"Dallas/Fort Worth, TX",0500,21.00,0607,15.00,0.00,,0.00,40.00,190.00,15.00,0.00,0.00,0.00,0.00
2026-05-21,4,AA,2577,DFW,"Dallas/Fort Worth, TX",1956,97.00,2114,92.00,0.00,,0.00,42.00,190.00,0.00,23.00,0.00,0.00,69.00
2026-05-22,5,AA,2577,DFW,"Dallas/Fort Worth, TX",1956,40.00,2114,31.00,0.00,,0.00,43.00,190.00,0.00,0.00,0.00,0.00,31.00
2026-05-23,6,AA,2577,DFW,"Dallas/Fort Worth, TX",1956,64.00,2114,40.00,0.00,,0.00,40.00,190.00,0.00,0.00,0.00,0.00,40.00
2026-05-24,7,AA,2577,DFW,"Dallas/Fort Worth, TX",1956,,2114,,1.00,B,0.00,,190.00,,,,,
2026-05-25,1,AA,2577,DFW,"Dallas/Fort Worth, TX",1956,215.00,2114,203.00,0.00,,0.00,40.00,190.00,0.00,0.00,0.00,0.00,203.00
2026-05-28,4,AA,2577,DFW,"Dallas/Fort Worth, TX",1956,33.00,2114,28.00,0.00,,0.00,44.00,190.00,0.00,0.00,0.00,0.00,28.00
2026-05-29,5,AA,2577,DFW,"Dallas/Fort Worth, TX",1956,-12.00,2114,-24.00,0.00,,0.00,42.00,190.00,,,,,
2026-05-30,6,AA,2577,DFW,"Dallas/Fort Worth, TX",1956,-1.00,2114,-8.00,0.00,,0.00,44.00,190.00,,,,,
2026-05-31,7,AA,2577,DFW,"Dallas/Fort Worth, TX",1956,11.00,2114,-4.00,0.00,,0.00,42.00,190.00,,,,,
2026-05-26,2,AA,2625,DFW,"Dallas/Fort Worth, TX",1703,0.00,1819,-14.00,0.00,,0.00,44.00,190.00,,,,,
2026-05-01,5,AA,2633,PHX,"Phoenix, AZ",1845,71.00,1923,65.00,0.00,,0.00,134.00,872.00,0.00,0.00,0.00,0.00,65.00
2026-05-03,7,AA,2633,PHX,"Phoenix, AZ",1845,-6.00,1923,-8.00,0.00,,0.00,134.00,872.00,,,,,
2026-05-04,1,AA,2633,PHX,"Phoenix, AZ",1845,-5.00,1923,-12.00,0.00,,0.00,133.00,872.00,,,,,
2026-05-06,3,AA,2633,PHX,"Phoenix, AZ",1845,-10.00,1923,-11.00,0.00,,0.00,135.00,872.00,,,,,
2026-05-07,4,AA,2633,PHX,"Phoenix, AZ",1845,-11.00,1923,-21.00,0.00,,0.00,126.00,872.00,,,,,
2026-05-08,5,AA,2633,PHX,"Phoenix, AZ",1845,-10.00,1923,-21.00,0.00,,0.00,124.00,872.00,,,,,
2026-05-10,7,AA,2633,PHX,"Phoenix, AZ",1845,1039.00,1923,1015.00,0.00,,0.00,115.00,872.00,0.00,1015.00,0.00,0.00,0.00
2026-05-11,1,AA,2633,PHX,"Phoenix, AZ",1845,-8.00,1923,-26.00,0.00,,0.00,114.00,872.00,,,,,
2026-05-13,3,AA,2633,PHX,"Phoenix, AZ",1845,16.00,1923,6.00,0.00,,0.00,127.00,872.00,,,,,
2026-05-14,4,AA,2633,PHX,"Phoenix, AZ",1845,166.00,1923,162.00,0.00,,0.00,122.00,872.00,83.00,0.00,0.00,0.00,79.00
2026-05-15,5,AA,2633,PHX,"Phoenix, AZ",1845,-7.00,1923,-14.00,0.00,,0.00,130.00,872.00,,,,,
2026-05-17,7,AA,2633,PHX,"Phoenix, AZ",1845,64.00,1923,44.00,0.00,,0.00,119.00,872.00,44.00,0.00,0.00,0.00,0.00
2026-05-18,1,AA,2633,PHX,"Phoenix, AZ",1845,0.00,1923,-7.00,0.00,,0.00,127.00,872.00,,,,,
2026-05-20,3,AA,2633,PHX,"Phoenix, AZ",1845,-6.00,1923,-14.00,0.00,,0.00,124.00,872.00,,,,,
2026-05-07,4,AA,2730,ORD,"Chicago, IL",1056,2.00,1349,-17.00,0.00,,0.00,126.00,977.00,,,,,
2026-05-08,5,AA,2730,ORD,"Chicago, IL",1056,8.00,1349,-13.00,0.00,,0.00,124.00,977.00,,,,,
2026-05-09,6,AA,2730,ORD,"Chicago, IL",1056,-7.00,1349,-28.00,0.00,,0.00,131.00,977.00,,,,,
2026-05-10,7,AA,2730,ORD,"Chicago, IL",1056,-7.00,1349,-13.00,0.00,,0.00,131.00,977.00,,,,,
2026-05-11,1,AA,2730,ORD,"Chicago, IL",1056,-6.00,1349,16.00,0.00,,0.00,144.00,977.00,0.00,0.00,16.00,0.00,0.00
2026-05-12,2,AA,2730,ORD,"Chicago, IL",1107,-9.00,1400,-12.00,0.00,,0.00,133.00,977.00,,,,,
2026-05-13,3,AA,2730,ORD,"Chicago, IL",1056,-10.00,1349,-19.00,0.00,,0.00,138.00,977.00,,,,,
2026-05-14,4,AA,2730,ORD,"Chicago, IL",1056,-3.00,1349,2.00,0.00,,0.00,132.00,977.00,,,,,
2026-05-15,5,AA,2730,ORD,"Chicago, IL",1056,-9.00,1349,-24.00,0.00,,0.00,136.00,977.00,,,,,
2026-05-16,6,AA,2730,ORD,"Chicago, IL",1056,-2.00,1349,12.00,0.00,,0.00,148.00,977.00,,,,,
2026-05-17,7,AA,2730,ORD,"Chicago, IL",1056,-14.00,1349,-26.00,0.00,,0.00,123.00,977.00,,,,,
2026-05-18,1,AA,2730,ORD,"Chicago, IL",1056,72.00,1349,63.00,0.00,,0.00,134.00,977.00,0.00,0.00,63.00,0.00,0.00
